,Landing,Date,Boat,Trip Type,Anglers,Fish Count
876,dana-wharf-sportfishing,2019-02-12,Reel Fun,1/2 Day AM,25,"28 Calico Bass Released, 9 Sand Bass Released, 5 Calico Bass, 3 Sculpin Released, 2 Sculpin, 2 Sand Bass, 2 Blacksmith"
877,dana-wharf-sportfishing,2019-02-12,Sum Fun,3/4 Day,21,"91 Sculpin, 29 Sanddab"
878,dana-wharf-sportfishing,2019-02-15,Clemente,1/2 Day PM,19,"8 Calico Bass Released, 1 Blue Perch, 1 Sand Bass, 1 Sculpin"
879,dana-wharf-sportfishing,2019-02-15,Sum Fun,1/2 Day AM,17,"5 Calico Bass Released, 1 Calico Bass"
880,dana-wharf-sportfishing,2019-02-15,Sum Fun,1/2 Day PM,18,"25 Calico Bass Released, 1 Calico Bass"
881,dana-wharf-sportfishing,2019-02-16,Clemente,3/4 Day,24,"98 Sculpin, 6 Sanddab"
882,dana-wharf-sportfishing,2019-02-16,Reel Fun,1/2 Day AM,22,"18 Calico Bass Released, 2 White Croaker, 1 Sand Bass"
883,dana-wharf-sportfishing,2019-02-16,Sum Fun,1/2 Day AM,25,"1 Calico Bass, 1 Calico Bass Released"
884,dana-wharf-sportfishing,2019-02-18,Clemente,3/4 Day,34,"93 Sculpin, 15 Sanddab"
885,dana-wharf-sportfishing,2019-02-18,Reel Fun,1/2 Day AM,18,"16 Calico Bass Released, 1 Sand Bass, 1 Blue Perch"
886,dana-wharf-sportfishing,2019-02-18,Reel Fun,1/2 Day PM,37,"9 Calico Bass Released, 1 Sand Bass"
887,dana-wharf-sportfishing,2019-02-19,Clemente,3/4 Day,22,"55 Sculpin, 1 Sand Bass"
888,dana-wharf-sportfishing,2019-02-19,Reel Fun,1/2 Day AM,17,25 Calico Bass Released
889,dana-wharf-sportfishing,2019-02-20,Clemente,3/4 Day,25,"40 Sculpin, 12 Sanddab, 1 Sand Bass"
890,dana-wharf-sportfishing,2019-02-20,Reel Fun,1/2 Day AM,19,"5 Sheephead Released, 5 Calico Bass Released, 1 Calico Bass, 1 Blue Perch"
891,dana-wharf-sportfishing,2019-02-22,Reel Fun,1/2 Day AM,27,"10 Calico Bass Released, 1 Sculpin"
892,dana-wharf-sportfishing,2019-02-23,Clemente,3/4 Day,28,64 Sculpin
893,dana-wharf-sportfishing,2019-02-23,Reel Fun,1/2 Day AM,11,"33 Calico Bass Released, 2 Calico Bass"
894,dana-wharf-sportfishing,2019-02-23,Reel Fun,1/2 Day PM,35,4 Calico Bass Released
895,dana-wharf-sportfishing,2019-02-25,Clemente,3/4 Day,20,100 Sculpin
896,dana-wharf-sportfishing,2019-02-25,Reel Fun,1/2 Day AM,12,"44 Calico Bass Released, 7 Calico Bass, 7 Sheephead Released, 4 Sculpin Released, 1 Sand Bass, 1 Whitefish Released"
897,dana-wharf-sportfishing,2019-02-26,Clemente,3/4 Day,20,"75 Sculpin, 3 Blue Perch, 1 Sand Bass"
898,dana-wharf-sportfishing,2019-02-26,Reel Fun,1/2 Day AM,18,"32 Calico Bass Released, 4 Sheephead Released, 4 Sculpin Released, 3 Calico Bass, 1 Triggerfish"
899,dana-wharf-sportfishing,2019-02-27,Clemente,1/2 Day AM,18,"15 Calico Bass Released, 3 Calico Bass"
900,dana-wharf-sportfishing,2019-02-28,Clemente,1/2 Day AM,23,"13 Calico Bass Released, 3 Sculpin, 2 Calico Bass, 2 Blue Perch"
901,dana-wharf-sportfishing,2019-03-01,Clemente,1/2 Day AM,20,2 Sculpin
902,dana-wharf-sportfishing,2019-03-01,Fury,Overnight,25,"250 Rockfish, 165 Whitefish, 1 Sheephead, 1 Lingcod"
903,dana-wharf-sportfishing,2019-03-01,Helena,3/4 Day,12,"47 Vermilion Rockfish, 18 Bocaccio, 10 Rockfish, 7 Sculpin"
904,dana-wharf-sportfishing,2019-03-01,Reel Fun,1/2 Day AM,29,"11 Calico Bass Released, 9 Whitefish, 5 Sculpin, 3 Vermilion Rockfish, 2 Sheephead, 1 Blue Perch, 1 Bocaccio, 1 Sand Bass"
905,dana-wharf-sportfishing,2019-03-01,Reel Fun,1/2 Day PM,23,"3 Whitefish, 1 Calico Bass Released"
906,dana-wharf-sportfishing,2019-03-02,Fury,Overnight,25,"200 Whitefish, 160 Rockfish, 21 Sheephead, 4 Blue Perch, 2 Sculpin, 1 Calico Bass, 1 Yellowtail"
907,dana-wharf-sportfishing,2019-03-02,Reel Fun,3/4 Day,17,"168 Vermilion Rockfish, 6 Sanddab, 2 Rockfish"
908,dana-wharf-sportfishing,2019-03-03,Boardroom,1/2 Day AM,4,40 Vermilion Rockfish
909,dana-wharf-sportfishing,2019-03-03,Fury,Overnight,30,"235 Rockfish, 98 Whitefish, 6 Sheephead, 3 Yellowtail, 1 Lingcod"
910,dana-wharf-sportfishing,2019-03-03,Reel Fun,1/2 Day AM,21,"207 Vermilion Rockfish, 4 Sanddab, 3 Rockfish"
911,dana-wharf-sportfishing,2019-03-03,Reel Fun,1/2 Day PM,36,"217 Vermilion Rockfish, 25 Rockfish, 3 Sanddab, 1 Bocaccio"
912,dana-wharf-sportfishing,2019-03-04,Clemente,3/4 Day,23,"80 Rockfish, 40 Bocaccio, 37 Vermilion Rockfish, 15 Whitefish, 12 Sculpin"
913,dana-wharf-sportfishing,2019-03-04,Reel Fun,1/2 Day AM,22,"44 Vermilion Rockfish, 15 Calico Bass Released, 12 Sheephead, 8 Rockfish, 4 Whitefish, 2 Bocaccio, 1 Sculpin"
914,dana-wharf-sportfishing,2019-03-04,San Mateo,3/4 Day,8,"80 Vermilion Rockfish, 23 Rockfish, 12 Whitefish, 12 Sculpin"
915,dana-wharf-sportfishing,2019-03-05,Clemente,3/4 Day,25,"100 Rockfish, 50 Bocaccio, 50 Vermilion Rockfish, 20 Whitefish, 12 Sculpin"
916,dana-wharf-sportfishing,2019-03-05,Reel Fun,1/2 Day AM,18,"175 Vermilion Rockfish, 11 Calico Bass Released, 2 Rockfish"
917,dana-wharf-sportfishing,2019-03-07,Clemente,3/4 Day,18,"90 Vermilion Rockfish, 46 Rockfish, 44 Bocaccio, 32 Whitefish, 5 Sculpin, 1 Sheephead, 1 Sand Bass"
918,dana-wharf-sportfishing,2019-03-07,Reel Fun,1/2 Day AM,18,"6 Calico Bass Released, 2 Sheephead, 1 Rockfish, 1 Whitefish"
919,dana-wharf-sportfishing,2019-03-07,San Mateo,1/2 Day AM,4,"3 Calico Bass Released, 1 Calico Bass"
920,dana-wharf-sportfishing,2019-03-08,Clemente,1/2 Day AM,20,"1 Sheephead, 1 Whitefish, 1 Sand Bass Released"
921,dana-wharf-sportfishing,2019-03-09,Clemente,3/4 Day,22,"70 Rockfish, 65 Bocaccio, 43 Vermilion Rockfish, 12 Whitefish, 8 Sculpin, 1 Sand Bass"
922,dana-wharf-sportfishing,2019-03-09,Reel Fun,1/2 Day AM,28,"20 Calico Bass Released, 3 Rockfish, 3 Sculpin, 1 Sand Bass, 1 Calico Bass, 1 Sheephead"
923,dana-wharf-sportfishing,2019-03-09,Reel Fun,1/2 Day PM,17,"25 Whitefish, 11 Calico Bass Released, 3 Sculpin, 1 Mackerel"
924,dana-wharf-sportfishing,2019-03-10,Clemente,1/2 Day AM,29,"65 Whitefish, 17 Rockfish, 6 Sand Bass, 5 Calico Bass Released, 2 Sheephead"
925,dana-wharf-sportfishing,2019-03-10,Clemente,1/2 Day PM,36,"18 Whitefish, 4 Sculpin, 1 Sheephead"
926,dana-wharf-sportfishing,2019-03-10,Reel Fun,3/4 Day,20,"6 Sanddab, 3 Halibut Released, 3 Calico Bass Released, 1 Sand Bass"
927,dana-wharf-sportfishing,2019-03-11,Boardroom,1/2 Day AM,6,60 Vermilion Rockfish
928,dana-wharf-sportfishing,2019-03-11,Clemente,3/4 Day,21,"108 Bocaccio, 42 Vermilion Rockfish, 30 Rockfish, 4 Sculpin, 3 Whitefish"
929,dana-wharf-sportfishing,2019-03-11,Reel Fun,1/2 Day AM,29,"136 Vermilion Rockfish, 3 Rockfish, 2 Sand Bass"
930,dana-wharf-sportfishing,2019-03-12,Clemente,3/4 Day,26,"112 Bocaccio, 35 Vermilion Rockfish, 30 Rockfish, 22 Sculpin, 2 Sand Bass"
931,dana-wharf-sportfishing,2019-03-12,Reel Fun,1/2 Day AM,27,"15 Mackerel, 12 Calico Bass Released, 5 Sanddab, 2 Black Seabass Released"
932,dana-wharf-sportfishing,2019-03-13,Boardroom,1/2 Day AM,5,"40 Vermilion Rockfish, 3 Whitefish, 1 Sculpin, 1 Bocaccio"
933,dana-wharf-sportfishing,2019-03-13,Clemente,3/4 Day,22,"105 Bocaccio, 80 Vermilion Rockfish, 20 Rockfish, 14 Whitefish, 10 Sculpin, 1 Halibut, 1 Sand Bass"
934,dana-wharf-sportfishing,2019-03-13,Reel Fun,1/2 Day AM,22,"10 Calico Bass Released, 1 White Seabass Released, 1 Sand Bass Released"
935,dana-wharf-sportfishing,2019-03-13,Reel Fun,1/2 Day Twilight,14,30 Calico Bass Released
936,dana-wharf-sportfishing,2019-03-14,Clemente,3/4 Day,26,"95 Bocaccio, 58 Vermilion Rockfish, 35 Rockfish, 12 Whitefish, 9 Sculpin"
937,dana-wharf-sportfishing,2019-03-14,Reel Fun,1/2 Day AM,23,"12 Vermilion Rockfish, 8 Calico Bass Released, 2 Calico Bass, 2 Bocaccio, 1 Whitefish"
938,dana-wharf-sportfishing,2019-03-14,San Mateo,1/2 Day PM,7,"20 Vermilion Rockfish, 12 Calico Bass Released, 4 Rockfish"
939,dana-wharf-sportfishing,2019-03-14,Sum Fun,3/4 Day,22,"69 Vermilion Rockfish, 61 Bocaccio, 60 Rockfish, 11 Sculpin, 10 Whitefish"
940,dana-wharf-sportfishing,2019-03-15,Clemente,3/4 Day,12,"21 Rockfish, 16 Sculpin, 1 Sheephead, 1 Halibut, 1 Halibut Released"
941,dana-wharf-sportfishing,2019-03-15,Reel Fun,1/2 Day AM,36,"15 Calico Bass Released, 9 Mackerel, 5 Whitefish, 1 Sheephead, 1 Sand Bass, 1 Calico Bass"
942,dana-wharf-sportfishing,2019-03-15,Sum Fun,3/4 Day,23,"90 Vermilion Rockfish, 45 Rockfish, 25 Whitefish, 20 Sculpin, 15 Bocaccio"
943,dana-wharf-sportfishing,2019-03-16,Clemente,1/2 Day AM,36,"30 Calico Bass Released, 14 Whitefish, 4 Rockfish, 2 Sculpin, 1 Sand Bass, 1 Blue Perch"
944,dana-wharf-sportfishing,2019-03-16,Clemente,1/2 Day PM,41,"30 Calico Bass Released, 15 Sheephead, 14 Sculpin, 2 Sand Bass, 2 Rockfish, 2 Blue Perch, 1 Whitefish"
945,dana-wharf-sportfishing,2019-03-16,Fury,Overnight,28,"280 Rockfish, 145 Whitefish, 5 Lingcod, 4 Sheephead"
946,dana-wharf-sportfishing,2019-03-16,Sum Fun,3/4 Day,46,"165 Vermilion Rockfish, 130 Rockfish, 51 Bocaccio, 38 Sanddab, 20 Whitefish, 16 Sculpin, 1 Sheephead, 1 Halibut"
947,dana-wharf-sportfishing,2019-03-17,Clemente,3/4 Day,20,"116 Vermilion Rockfish, 25 Bocaccio, 22 Rockfish, 6 Whitefish, 1 Sand Bass"
948,dana-wharf-sportfishing,2019-03-17,Fury,Overnight,19,"190 Rockfish, 127 Whitefish, 2 Blue Perch, 1 Lingcod, 1 Sheephead"
949,dana-wharf-sportfishing,2019-03-17,Helena,3/4 Day,12,"120 Vermilion Rockfish, 30 Sanddab, 16 Whitefish, 12 Sculpin"
950,dana-wharf-sportfishing,2019-03-17,Reel Fun,1/2 Day AM,41,"27 Mackerel, 5 Whitefish, 5 Calico Bass Released, 1 Sanddab, 1 Sand Bass, 1 Calico Bass"
951,dana-wharf-sportfishing,2019-03-17,Reel Fun,1/2 Day PM,43,"47 Vermilion Rockfish, 31 Rockfish, 8 Sanddab"
952,dana-wharf-sportfishing,2019-03-17,San Mateo,3/4 Day,11,"54 Rockfish, 45 Vermilion Rockfish"
953,dana-wharf-sportfishing,2019-03-17,Sum Fun,3/4 Day,24,"23 Rockfish, 16 Sculpin, 11 Vermilion Rockfish, 1 Halibut"
954,dana-wharf-sportfishing,2019-03-18,Boardroom,1/2 Day AM,4,"23 Vermilion Rockfish, 7 Rockfish, 7 Sculpin"
955,dana-wharf-sportfishing,2019-03-18,Clemente,3/4 Day,37,"90 Whitefish, 60 Vermilion Rockfish, 45 Rockfish, 27 Sculpin, 25 Bocaccio"
956,dana-wharf-sportfishing,2019-03-18,Fury,Full Day,12,"120 Rockfish, 5 Sheephead, 3 Whitefish"
957,dana-wharf-sportfishing,2019-03-18,Reel Fun,1/2 Day AM,37,"15 Calico Bass Released, 11 Sheephead, 3 Calico Bass, 1 Sand Bass"
958,dana-wharf-sportfishing,2019-03-18,Sum Fun,3/4 Day,27,"113 Vermilion Rockfish, 57 Rockfish, 32 Sculpin, 8 Whitefish"
959,dana-wharf-sportfishing,2019-03-19,Clemente,1/2 Day AM,34,"10 Calico Bass Released, 4 Sheephead, 3 Sculpin, 2 Blue Perch, 1 Calico Bass"
960,dana-wharf-sportfishing,2019-03-19,Reel Fun,1/2 Day AM,21,"35 Calico Bass Released, 6 Calico Bass, 1 Sheephead, 1 Sculpin, 1 Sand Bass, 1 Rockfish"
961,dana-wharf-sportfishing,2019-03-19,San Mateo,3/4 Day,8,"15 Vermilion Rockfish, 1 Rockfish, 1 Sand Bass"
962,dana-wharf-sportfishing,2019-03-19,Sum Fun,3/4 Day,40,"155 Vermilion Rockfish, 85 Rockfish, 41 Bocaccio, 17 Sculpin, 13 Whitefish"
963,dana-wharf-sportfishing,2019-03-20,Sum Fun,1/2 Day AM,28,"24 Calico Bass Released, 18 Whitefish, 3 Sheephead, 2 Blue Perch, 1 Sculpin"
964,dana-wharf-sportfishing,2019-03-21,Clemente,3/4 Day,12,"40 Rockfish, 25 Sanddab, 18 Whitefish, 16 Bocaccio, 13 Sculpin"
965,dana-wharf-sportfishing,2019-03-21,Sum Fun,1/2 Day AM,16,"18 Vermilion Rockfish, 2 Sheephead"
966,dana-wharf-sportfishing,2019-03-22,Clemente,Full Day,19,"35 Bocaccio, 30 Rockfish, 26 Vermilion Rockfish"
967,dana-wharf-sportfishing,2019-03-22,Reel Fun,1/2 Day AM,31,"10 Mackerel, 2 Sculpin, 1 Rockfish"
968,dana-wharf-sportfishing,2019-03-22,Sum Fun,3/4 Day,17,"36 Rockfish, 1 Sculpin"
969,dana-wharf-sportfishing,2019-03-23,Clemente,1/2 Day AM,35,"12 Calico Bass Released, 9 Sheephead, 4 Sculpin, 1 Calico Bass"
970,dana-wharf-sportfishing,2019-03-23,Fury,Overnight,15,"150 Rockfish, 24 Whitefish, 7 Sheephead, 6 Lingcod"
971,dana-wharf-sportfishing,2019-03-23,Helena,1/2 Day AM,8,"80 Vermilion Rockfish, 1 Whitefish"
972,dana-wharf-sportfishing,2019-03-23,Reel Fun,1/2 Day AM,37,"36 Whitefish, 15 Calico Bass Released, 1 Sand Bass"
973,dana-wharf-sportfishing,2019-03-23,Reel Fun,1/2 Day PM,33,"16 Calico Bass Released, 6 Sculpin, 2 Triggerfish, 2 Calico Bass, 1 Sheephead"
974,dana-wharf-sportfishing,2019-03-23,Reel Fun,1/2 Day Twilight,8,"25 Calico Bass Released, 1 Whitefish, 1 Calico Bass"
975,dana-wharf-sportfishing,2019-03-23,Sum Fun,3/4 Day,46,"105 Rockfish, 84 Bocaccio, 35 Sculpin, 30 Vermilion Rockfish, 20 Whitefish"
976,dana-wharf-sportfishing,2019-03-24,Boardroom,1/2 Day AM,6,"50 Vermilion Rockfish, 10 Bocaccio"
977,dana-wharf-sportfishing,2019-03-24,Clemente,3/4 Day,24,"62 Vermilion Rockfish, 57 Bocaccio, 30 Rockfish, 24 Sculpin, 20 Whitefish"
978,dana-wharf-sportfishing,2019-03-24,Fury,Full Day,14,"130 Rockfish, 8 Whitefish, 7 Blue Perch, 2 Jack Mackerel"
979,dana-wharf-sportfishing,2019-03-24,Reel Fun,1/2 Day PM,17,"19 Calico Bass Released, 7 Whitefish, 2 Sheephead, 1 Sand Bass, 1 Calico Bass"
980,dana-wharf-sportfishing,2019-03-24,Sum Fun,1/2 Day AM,38,"12 Calico Bass Released, 11 Sheephead, 1 Sand Bass"
981,dana-wharf-sportfishing,2019-03-24,Sum Fun,1/2 Day PM,44,"14 Calico Bass Released, 2 Sculpin, 1 Whitefish, 1 Calico Bass"
982,dana-wharf-sportfishing,2019-03-25,Clemente,1/2 Day AM,40,"42 Sheephead, 4 Calico Bass, 3 Sand Bass, 1 Sculpin, 1 Rockfish, 1 Whitefish"
983,dana-wharf-sportfishing,2019-03-25,Helena,3/4 Day,15,"120 Vermilion Rockfish, 30 Rockfish, 25 Sanddab, 8 Sculpin, 2 Whitefish"
984,dana-wharf-sportfishing,2019-03-25,Sum Fun,3/4 Day,28,"89 Bocaccio, 45 Rockfish, 33 Whitefish, 19 Vermilion Rockfish, 5 Sculpin"
985,dana-wharf-sportfishing,2019-03-26,Clemente,1/2 Day AM,48,"17 Sheephead, 12 Calico Bass Released, 3 Whitefish, 3 Rockfish, 1 Calico Bass"
986,dana-wharf-sportfishing,2019-03-26,Dana Pride,1/2 Day PM,61,"20 Calico Bass Released, 3 Calico Bass, 3 Sand Bass, 1 Sheephead"
987,dana-wharf-sportfishing,2019-03-26,Reel Fun,1/2 Day AM,31,"6 Sculpin, 1 Sheephead, 1 Sand Bass, 1 Blue Perch"
988,dana-wharf-sportfishing,2019-03-26,Sum Fun,3/4 Day,45,"160 Rockfish, 105 Vermilion Rockfish, 101 Bocaccio, 29 Whitefish, 10 Sculpin, 1 Lingcod"
989,dana-wharf-sportfishing,2019-03-27,Clemente,3/4 Day,22,"70 Rockfish, 55 Vermilion Rockfish, 9 Whitefish, 7 Sculpin"
990,dana-wharf-sportfishing,2019-03-27,Fury,Overnight,27,"270 Rockfish, 41 Whitefish, 20 Sheephead, 1 Lingcod"
991,dana-wharf-sportfishing,2019-03-27,Reel Fun,1/2 Day AM,12,"6 Sanddab, 1 Calico Bass Released"
992,dana-wharf-sportfishing,2019-03-27,Sum Fun,1/2 Day AM,44,"18 Calico Bass Released, 8 Sheephead, 2 Blue Perch, 1 Sculpin"
993,dana-wharf-sportfishing,2019-03-28,Reel Fun,1/2 Day AM,18,"16 Sheephead, 15 Calico Bass Released, 5 Sculpin, 3 Calico Bass, 2 Sand Bass, 2 Blue Perch"
994,dana-wharf-sportfishing,2019-03-28,Sum Fun,3/4 Day,39,"83 Vermilion Rockfish, 49 Rockfish, 35 Bocaccio, 28 Whitefish, 19 Sculpin"
995,dana-wharf-sportfishing,2019-03-29,Clemente,3/4 Day,14,"52 Vermilion Rockfish, 50 Bocaccio, 21 Sculpin"
996,dana-wharf-sportfishing,2019-03-29,Reel Fun,1/2 Day AM,40,"30 Calico Bass Released, 6 Sheephead, 1 Sculpin, 1 Sand Bass"
997,dana-wharf-sportfishing,2019-03-29,Sum Fun,3/4 Day,22,"3 Halibut Released, 2 Halibut"
998,dana-wharf-sportfishing,2019-03-30,Clemente,1/2 Day AM,37,"16 Sheephead, 15 Calico Bass Released, 5 Whitefish, 5 Sculpin"
999,dana-wharf-sportfishing,2019-03-30,Clemente,1/2 Day PM,60,"20 Calico Bass Released, 13 Sheephead, 10 Rockfish, 3 Sculpin, 1 Sand Bass, 1 Calico Bass"
1000,dana-wharf-sportfishing,2019-03-30,Fury,Overnight,25,"250 Rockfish, 75 Whitefish, 15 Sheephead, 1 Lingcod, 1 Calico Bass"
1001,dana-wharf-sportfishing,2019-03-30,Reel Fun,1/2 Day AM,8,"9 Vermilion Rockfish, 5 Calico Bass Released, 2 Sand Bass, 2 Rockfish"
1002,dana-wharf-sportfishing,2019-03-30,Sum Fun,1/2 Day Twilight,16,"16 Calico Bass Released, 1 Whitefish"
1003,dana-wharf-sportfishing,2019-03-30,Sum Fun,3/4 Day,50,"57 Whitefish, 47 Bocaccio, 38 Vermilion Rockfish, 11 Sculpin"
1004,dana-wharf-sportfishing,2019-03-31,Clemente,3/4 Day,25,"2 Sculpin, 2 Rockfish, 1 Halibut"
1005,dana-wharf-sportfishing,2019-03-31,Fury,Full Day,23,"155 Rockfish, 5 Whitefish, 2 Sheephead, 1 Lingcod"
1006,dana-wharf-sportfishing,2019-03-31,Reel Fun,3/4 Day,34,"20 Calico Bass Released, 5 Rockfish, 4 Sheephead, 3 Sculpin, 1 Sand Bass"
1007,dana-wharf-sportfishing,2019-03-31,Sum Fun,1/2 Day AM,39,"2 Blue Perch, 1 Sculpin, 1 Sheephead"
1008,dana-wharf-sportfishing,2019-03-31,Sum Fun,1/2 Day PM,59,"15 Sculpin, 5 Calico Bass Released"
1009,dana-wharf-sportfishing,2019-04-01,Clemente,3/4 Day,36,"93 Sculpin, 27 Bocaccio, 21 Vermilion Rockfish, 11 Whitefish"
1010,dana-wharf-sportfishing,2019-04-01,Reel Fun,1/2 Day AM,36,"11 Calico Bass Released, 5 Sheephead, 4 Sculpin, 1 Sand Bass, 1 Rockfish"
1011,dana-wharf-sportfishing,2019-04-01,Sum Fun,3/4 Day,22,"25 Bocaccio, 20 Rockfish, 15 Vermilion Rockfish, 10 Sculpin, 5 Whitefish"
1012,dana-wharf-sportfishing,2019-04-02,Clemente,1/2 Day AM,57,"23 Calico Bass Released, 6 Sheephead, 3 Whitefish, 2 Calico Bass, 1 Sand Bass"
1013,dana-wharf-sportfishing,2019-04-02,Reel Fun,1/2 Day AM,36,"66 Vermilion Rockfish, 15 Sculpin, 13 Sand Bass, 9 Bocaccio, 6 Calico Bass Released"
1014,dana-wharf-sportfishing,2019-04-02,Sum Fun,3/4 Day,49,"80 Rockfish, 31 Vermilion Rockfish, 14 Sculpin, 11 Whitefish, 11 Bocaccio"
1015,dana-wharf-sportfishing,2019-04-03,Clemente,3/4 Day,36,"130 Vermilion Rockfish, 55 Rockfish, 33 Sculpin, 14 Whitefish, 12 Bocaccio"
1016,dana-wharf-sportfishing,2019-04-03,Reel Fun,1/2 Day AM,32,"36 Vermilion Rockfish, 18 Calico Bass Released, 15 Rockfish, 2 Sculpin, 2 Sand Bass, 2 Bocaccio, 2 Whitefish, 1 Calico Bass"
1017,dana-wharf-sportfishing,2019-04-04,Clemente,3/4 Day,22,"58 Bocaccio, 48 Sculpin, 40 Vermilion Rockfish, 38 Rockfish, 18 Sanddab, 9 Whitefish, 1 Sheephead"
1018,dana-wharf-sportfishing,2019-04-04,Reel Fun,1/2 Day AM,39,"8 Calico Bass, 3 Sand Bass, 1 Sculpin, 1 Whitefish"
1019,dana-wharf-sportfishing,2019-04-05,Clemente,1/2 Day AM,41,"25 Calico Bass Released, 9 Sculpin, 8 Sheephead, 5 Rockfish, 3 Blue Perch, 2 Calico Bass, 1 Sand Bass"
1020,dana-wharf-sportfishing,2019-04-05,Reel Fun,1/2 Day AM,30,"11 Calico Bass Released, 4 Rockfish, 1 Sheephead, 1 Sand Bass, 1 Sculpin"
1021,dana-wharf-sportfishing,2019-04-05,Sum Fun,3/4 Day,42,"106 Rockfish, 58 Bocaccio, 36 Vermilion Rockfish, 15 Sculpin, 15 Whitefish"
1022,dana-wharf-sportfishing,2019-04-06,Clemente,1/2 Day AM,13,"15 Calico Bass Released, 3 Rockfish, 2 Calico Bass, 1 Sculpin, 1 Sand Bass"
1023,dana-wharf-sportfishing,2019-04-06,Clemente,3/4 Day,33,"80 Vermilion Rockfish, 63 Rockfish, 44 Sculpin, 38 Whitefish, 30 Bocaccio"
1024,dana-wharf-sportfishing,2019-04-06,Fury,Overnight,19,"165 Rockfish, 75 Whitefish, 3 Blue Perch, 3 Calico Bass, 2 Sheephead, 1 Lingcod, 1 Sculpin"
1025,dana-wharf-sportfishing,2019-04-06,Helena,1/2 Day PM,29,"15 Mackerel, 1 Calico Bass Released"
1026,dana-wharf-sportfishing,2019-04-06,Reel Fun,1/2 Day AM,24,"41 Calico Bass Released, 5 Calico Bass"
1027,dana-wharf-sportfishing,2019-04-06,Sum Fun,1/2 Day AM,49,"14 Whitefish, 12 Calico Bass Released, 11 Sheephead"
1028,dana-wharf-sportfishing,2019-04-06,Sum Fun,1/2 Day PM,42,"42 Rockfish, 18 Bocaccio, 11 Vermilion Rockfish, 10 Sanddab, 2 Whitefish, 1 Sculpin"
1029,dana-wharf-sportfishing,2019-04-07,Boardroom II,1/2 Day PM,2,"25 Calico Bass Released, 4 Calico Bass, 3 Sheephead"
1030,dana-wharf-sportfishing,2019-04-07,Clemente,1/2 Day Twilight,21,"11 Calico Bass Released, 2 Whitefish, 1 Rockfish"
1031,dana-wharf-sportfishing,2019-04-07,Clemente,3/4 Day,18,"1 Halibut, 1 Sculpin"
1032,dana-wharf-sportfishing,2019-04-07,Fury,Overnight,15,"150 Rockfish, 55 Whitefish, 9 Blue Perch, 7 Calico Bass, 6 Sheephead, 4 Yellowtail"
1033,dana-wharf-sportfishing,2019-04-07,Reel Fun,1/2 Day AM,35,"24 Whitefish, 14 Calico Bass Released, 5 Rockfish, 3 Sand Bass, 1 Sheephead"
1034,dana-wharf-sportfishing,2019-04-07,Reel Fun,1/2 Day PM,43,"5 Calico Bass, 1 Sheephead, 1 Sculpin, 1 Rockfish"
1035,dana-wharf-sportfishing,2019-04-07,San Mateo,1/2 Day AM,6,"5 Calico Bass, 5 Calico Bass Released, 1 Sheephead, 1 Sculpin"
1036,dana-wharf-sportfishing,2019-04-07,Sum Fun,3/4 Day,29,"148 Vermilion Rockfish, 65 Rockfish, 34 Bocaccio, 13 Sculpin, 1 Whitefish"
1037,dana-wharf-sportfishing,2019-04-08,Clemente,1/2 Day AM,27,"30 Calico Bass Released, 11 Sheephead, 8 Calico Bass, 3 Sculpin"
1038,dana-wharf-sportfishing,2019-04-08,Clemente,1/2 Day Twilight,16,"63 Vermilion Rockfish, 1 Sand Bass"
1039,dana-wharf-sportfishing,2019-04-08,Sum Fun,3/4 Day,23,"111 Vermilion Rockfish, 45 Bocaccio, 15 Rockfish, 3 Sculpin"
1040,dana-wharf-sportfishing,2019-04-09,Clemente,1/2 Day AM,18,"30 Calico Bass Released, 9 Sheephead, 5 Calico Bass, 3 Sculpin"
1041,dana-wharf-sportfishing,2019-04-09,Sum Fun,3/4 Day,37,"124 Vermilion Rockfish, 92 Rockfish, 29 Bocaccio, 17 Whitefish, 11 Sculpin"
1042,dana-wharf-sportfishing,2019-04-10,Clemente,3/4 Day,14,"80 Vermilion Rockfish, 27 Bocaccio, 13 Rockfish, 4 Whitefish, 3 Sculpin"
1043,dana-wharf-sportfishing,2019-04-10,Sum Fun,1/2 Day AM,23,"5 Calico Bass Released, 1 Calico Bass"
1044,dana-wharf-sportfishing,2019-04-11,Boardroom,1/2 Day AM,6,12 Calico Bass Released
1045,dana-wharf-sportfishing,2019-04-11,Clemente,1/2 Day AM,29,"57 Whitefish, 35 Rockfish, 5 Sheephead"
1046,dana-wharf-sportfishing,2019-04-11,Current,1/2 Day AM,6,4 Calico Bass Released
1047,dana-wharf-sportfishing,2019-04-11,Hot Spot,1/2 Day AM,6,5 Sand Bass
1048,dana-wharf-sportfishing,2019-04-11,San Mateo,1/2 Day AM,12,"18 Calico Bass Released, 1 Calico Bass"
1049,dana-wharf-sportfishing,2019-04-12,Reel Fun,1/2 Day AM,17,"21 Calico Bass Released, 5 Whitefish, 2 Sheephead, 1 Sand Bass, 1 Calico Bass"
1050,dana-wharf-sportfishing,2019-04-12,Sum Fun,3/4 Day,20,"65 Vermilion Rockfish, 50 Rockfish, 30 Whitefish, 11 Sculpin, 8 Bocaccio"
1051,dana-wharf-sportfishing,2019-04-13,Boardroom II,1/2 Day AM,2,20 Vermilion Rockfish
